avert_true,avert_m1,avert_m3,nsam,lag,seed,deterministic
28812,25627,27973,1000000,14,1834,FALSE
28324,25784,28155,1000000,14,1835,FALSE
28230,25802,28175,1000000,14,1836,FALSE
28605,25694,28052,1000000,14,1837,FALSE
28201,25826,28205,1000000,14,1838,FALSE
28471,25712,28064,1000000,14,1839,FALSE
28081,25833,28201,1000000,14,1840,FALSE
27850,25901,28275,1000000,14,1841,FALSE
27916,25894,28279,1000000,14,1842,FALSE
28121,25822,28187,1000000,14,1843,FALSE
28203,25794,28153,1000000,14,1844,FALSE
28019,25839,28201,1000000,14,1845,FALSE
28010,25857,28228,1000000,14,1846,FALSE
28413,25739,28094,1000000,14,1847,FALSE
27672,25953,28339,1000000,14,1848,FALSE
28137,25810,28171,1000000,14,1849,FALSE
28098,25831,28204,1000000,14,1850,FALSE
28328,25779,28145,1000000,14,1851,FALSE
28510,25718,28072,1000000,14,1852,FALSE
27629,25950,28323,1000000,14,1853,FALSE
27826,25889,28251,1000000,14,1854,FALSE
28094,25827,28189,1000000,14,1855,FALSE
28108,25811,28169,1000000,14,1856,FALSE
28576,25702,28058,1000000,14,1857,FALSE
28419,25741,28097,1000000,14,1858,FALSE
27851,25894,28268,1000000,14,1859,FALSE
28156,25816,28185,1000000,14,1860,FALSE
28786,25625,27967,1000000,14,1861,FALSE
28002,25848,28215,1000000,14,1862,FALSE
28115,25838,28213,1000000,14,1863,FALSE
28308,25761,28118,1000000,14,1864,FALSE
28251,25776,28131,1000000,14,1865,FALSE
28313,25754,28111,1000000,14,1866,FALSE
28303,25749,28096,1000000,14,1867,FALSE
27854,25879,28245,1000000,14,1868,FALSE
28517,25726,28092,1000000,14,1869,FALSE
27976,25853,28220,1000000,14,1870,FALSE
28169,25793,28154,1000000,14,1871,FALSE
28292,25780,28139,1000000,14,1872,FALSE
27964,25879,28260,1000000,14,1873,FALSE
27467,26000,28379,1000000,14,1874,FALSE
27945,25870,28239,1000000,14,1875,FALSE
27816,25914,28289,1000000,14,1876,FALSE
28677,25669,28020,1000000,14,1877,FALSE
28499,25720,28076,1000000,14,1878,FALSE
28269,25795,28169,1000000,14,1879,FALSE
28274,25775,28136,1000000,14,1880,FALSE
28151,25825,28197,1000000,14,1881,FALSE
28482,25734,28095,1000000,14,1882,FALSE
28321,25777,28144,1000000,14,1883,FALSE
28235,25792,28159,1000000,14,1884,FALSE
28581,25688,28041,1000000,14,1885,FALSE
27796,25906,28277,1000000,14,1886,FALSE
27876,25889,28262,1000000,14,1887,FALSE
28179,25803,28165,1000000,14,1888,FALSE
28028,25843,28212,1000000,14,1889,FALSE
27955,25851,28215,1000000,14,1890,FALSE
28178,25812,28183,1000000,14,1891,FALSE
28613,25692,28052,1000000,14,1892,FALSE
28302,25759,28115,1000000,14,1893,FALSE
27810,25905,28277,1000000,14,1894,FALSE
27860,25894,28270,1000000,14,1895,FALSE
27890,25879,28247,1000000,14,1896,FALSE
28365,25759,28119,1000000,14,1897,FALSE
28152,25812,28177,1000000,14,1898,FALSE
27614,25974,28362,1000000,14,1899,FALSE
28155,25814,28182,1000000,14,1900,FALSE
28147,25806,28167,1000000,14,1901,FALSE
28413,25732,28082,1000000,14,1902,FALSE
28071,25837,28208,1000000,14,1903,FALSE
28589,25664,28003,1000000,14,1904,FALSE
27717,25926,28300,1000000,14,1905,FALSE
28422,25754,28119,1000000,14,1906,FALSE
28541,25690,28036,1000000,14,1907,FALSE
28428,25759,28130,1000000,14,1908,FALSE
28509,25701,28050,1000000,14,1909,FALSE
28214,25807,28180,1000000,14,1910,FALSE
27908,25890,28263,1000000,14,1911,FALSE
28280,25769,28128,1000000,14,1912,FALSE
28257,25777,28136,1000000,14,1913,FALSE
28474,25707,28054,1000000,14,1914,FALSE
28293,25784,28152,1000000,14,1915,FALSE
28206,25783,28135,1000000,14,1916,FALSE
28393,25748,28107,1000000,14,1917,FALSE
28004,25845,28208,1000000,14,1918,FALSE
28452,25751,28116,1000000,14,1919,FALSE
28525,25704,28057,1000000,14,1920,FALSE
28124,25821,28189,1000000,14,1921,FALSE
28073,25839,28205,1000000,14,1922,FALSE
28095,25834,28202,1000000,14,1923,FALSE
28003,25846,28214,1000000,14,1924,FALSE
28377,25744,28101,1000000,14,1925,FALSE
28007,25849,28219,1000000,14,1926,FALSE
28643,25662,28008,1000000,14,1927,FALSE
28365,25753,28114,1000000,14,1928,FALSE
28434,25737,28094,1000000,14,1929,FALSE
28007,25841,28203,1000000,14,1930,FALSE
28184,25811,28185,1000000,14,1931,FALSE
28029,25853,28222,1000000,14,1932,FALSE
28194,25802,28165,1000000,14,1933,FALSE
28718,25651,27998,1000000,14,1934,FALSE
28155,25824,28196,1000000,14,1935,FALSE
28104,25813,28165,1000000,14,1936,FALSE
27629,25966,28350,1000000,14,1937,FALSE
28394,25749,28113,1000000,14,1938,FALSE
28358,25763,28128,1000000,14,1939,FALSE
27923,25885,28260,1000000,14,1940,FALSE
27933,25878,28252,1000000,14,1941,FALSE
27862,25909,28295,1000000,14,1942,FALSE
27917,25876,28251,1000000,14,1943,FALSE
28522,25692,28036,1000000,14,1944,FALSE
28475,25735,28100,1000000,14,1945,FALSE
27894,25886,28257,1000000,14,1946,FALSE
28024,25844,28210,1000000,14,1947,FALSE
27567,25977,28358,1000000,14,1948,FALSE
28217,25789,28150,1000000,14,1949,FALSE
28172,25817,28182,1000000,14,1950,FALSE
27743,25928,28303,1000000,14,1951,FALSE
28377,25765,28129,1000000,14,1952,FALSE
27593,25970,28350,1000000,14,1953,FALSE
28384,25757,28120,1000000,14,1954,FALSE
28266,25765,28118,1000000,14,1955,FALSE
28395,25758,28121,1000000,14,1956,FALSE
28254,25786,28150,1000000,14,1957,FALSE
28519,25717,28077,1000000,14,1958,FALSE
27838,25900,28272,1000000,14,1959,FALSE
28208,25799,28167,1000000,14,1960,FALSE
28122,25817,28180,1000000,14,1961,FALSE
28642,25684,28043,1000000,14,1962,FALSE
27329,26037,28417,1000000,14,1963,FALSE
28041,25847,28219,1000000,14,1964,FALSE
28069,25841,28215,1000000,14,1965,FALSE
28131,25816,28181,1000000,14,1966,FALSE
28883,25615,27962,1000000,14,1967,FALSE
28161,25812,28183,1000000,14,1968,FALSE
27868,25901,28279,1000000,14,1969,FALSE
28421,25729,28083,1000000,14,1970,FALSE
28579,25680,28021,1000000,14,1971,FALSE
27965,25858,28217,1000000,14,1972,FALSE
28081,25842,28212,1000000,14,1973,FALSE
28217,25800,28168,1000000,14,1974,FALSE
27526,26001,28394,1000000,14,1975,FALSE
28356,25771,28140,1000000,14,1976,FALSE
27625,25960,28338,1000000,14,1977,FALSE
27912,25876,28243,1000000,14,1978,FALSE
28183,25817,28188,1000000,14,1979,FALSE
28335,25761,28118,1000000,14,1980,FALSE
27983,25853,28221,1000000,14,1981,FALSE
28634,25687,28039,1000000,14,1982,FALSE
28256,25774,28131,1000000,14,1983,FALSE
28246,25788,28152,1000000,14,1984,FALSE
28520,25716,28074,1000000,14,1985,FALSE
28211,25805,28172,1000000,14,1986,FALSE
27855,25886,28254,1000000,14,1987,FALSE
27650,25938,28307,1000000,14,1988,FALSE
28058,25833,28194,1000000,14,1989,FALSE
27963,25860,28228,1000000,14,1990,FALSE
27820,25906,28279,1000000,14,1991,FALSE
28072,25835,28204,1000000,14,1992,FALSE
27748,25936,28318,1000000,14,1993,FALSE
28041,25830,28192,1000000,14,1994,FALSE
27801,25915,28292,1000000,14,1995,FALSE
28232,25799,28167,1000000,14,1996,FALSE
28743,25636,27973,1000000,14,1997,FALSE
28024,25846,28214,1000000,14,1998,FALSE
27641,25960,28339,1000000,14,1999,FALSE
27771,25921,28296,1000000,14,2000,FALSE
28602,25682,28031,1000000,14,2001,FALSE
28235,25795,28160,1000000,14,2002,FALSE
28235,25813,28192,1000000,14,2003,FALSE
28157,25793,28146,1000000,14,2004,FALSE
27704,25949,28332,1000000,14,2005,FALSE
28433,25737,28102,1000000,14,2006,FALSE
27828,25901,28276,1000000,14,2007,FALSE
28000,25847,28209,1000000,14,2008,FALSE
27950,25877,28252,1000000,14,2009,FALSE
27869,25890,28264,1000000,14,2010,FALSE
27805,25914,28293,1000000,14,2011,FALSE
28229,25798,28167,1000000,14,2012,FALSE
28098,25840,28212,1000000,14,2013,FALSE
27931,25885,28256,1000000,14,2014,FALSE
28599,25696,28053,1000000,14,2015,FALSE
27978,25860,28229,1000000,14,2016,FALSE
28439,25734,28085,1000000,14,2017,FALSE
28024,25864,28235,1000000,14,2018,FALSE
28252,25773,28128,1000000,14,2019,FALSE
28345,25749,28104,1000000,14,2020,FALSE
28265,25767,28116,1000000,14,2021,FALSE
28577,25705,28068,1000000,14,2022,FALSE
28158,25819,28189,1000000,14,2023,FALSE
28155,25834,28212,1000000,14,2024,FALSE
28565,25694,28043,1000000,14,2025,FALSE
28023,25859,28236,1000000,14,2026,FALSE
28346,25772,28144,1000000,14,2027,FALSE
28334,25754,28107,1000000,14,2028,FALSE
28129,25806,28164,1000000,14,2029,FALSE
27703,25948,28333,1000000,14,2030,FALSE
28264,25780,28142,1000000,14,2031,FALSE
28356,25759,28124,1000000,14,2032,FALSE
27963,25871,28239,1000000,14,2033,FALSE
28284,25793,28168,1000000,14,2034,FALSE
28084,25827,28187,1000000,14,2035,FALSE
28264,25791,28160,1000000,14,2036,FALSE
28009,25855,28227,1000000,14,2037,FALSE
28227,25785,28146,1000000,14,2038,FALSE
27906,25894,28271,1000000,14,2039,FALSE
28577,25699,28058,1000000,14,2040,FALSE
28274,25780,28144,1000000,14,2041,FALSE
28225,25785,28142,1000000,14,2042,FALSE
27804,25904,28272,1000000,14,2043,FALSE
28058,25844,28212,1000000,14,2044,FALSE
28065,25852,28229,1000000,14,2045,FALSE
28440,25729,28088,1000000,14,2046,FALSE
28489,25704,28051,1000000,14,2047,FALSE
28206,25792,28151,1000000,14,2048,FALSE
27974,25857,28225,1000000,14,2049,FALSE
28432,25749,28115,1000000,14,2050,FALSE
28252,25773,28128,1000000,14,2051,FALSE
28523,25715,28078,1000000,14,2052,FALSE
27824,25905,28280,1000000,14,2053,FALSE
28092,25829,28200,1000000,14,2054,FALSE
28194,25794,28154,1000000,14,2055,FALSE
27894,25888,28261,1000000,14,2056,FALSE
28088,25846,28218,1000000,14,2057,FALSE
28679,25669,28021,1000000,14,2058,FALSE
28018,25852,28226,1000000,14,2059,FALSE
28349,25756,28116,1000000,14,2060,FALSE
27961,25865,28236,1000000,14,2061,FALSE
28549,25705,28062,1000000,14,2062,FALSE
28313,25756,28110,1000000,14,2063,FALSE
28080,25824,28188,1000000,14,2064,FALSE
28010,25858,28229,1000000,14,2065,FALSE
28321,25752,28109,1000000,14,2066,FALSE
27496,26001,28382,1000000,14,2067,FALSE
27899,25897,28274,1000000,14,2068,FALSE
27945,25866,28233,1000000,14,2069,FALSE
27770,25926,28309,1000000,14,2070,FALSE
27757,25936,28319,1000000,14,2071,FALSE
27909,25884,28257,1000000,14,2072,FALSE
28058,25824,28182,1000000,14,2073,FALSE
27679,25928,28294,1000000,14,2074,FALSE
28022,25847,28214,1000000,14,2075,FALSE
27808,25925,28308,1000000,14,2076,FALSE
28299,25769,28126,1000000,14,2077,FALSE
28375,25754,28118,1000000,14,2078,FALSE
28223,25794,28154,1000000,14,2079,FALSE
28537,25660,27988,1000000,14,2080,FALSE
28535,25689,28036,1000000,14,2081,FALSE
28516,25710,28064,1000000,14,2082,FALSE
28882,25610,27960,1000000,14,2083,FALSE
28479,25736,28101,1000000,14,2084,FALSE
27539,25992,28380,1000000,14,2085,FALSE
28413,25754,28122,1000000,14,2086,FALSE
28333,25761,28120,1000000,14,2087,FALSE
28500,25719,28077,1000000,14,2088,FALSE
28170,25797,28158,1000000,14,2089,FALSE
28365,25757,28121,1000000,14,2090,FALSE
28234,25784,28145,1000000,14,2091,FALSE
28392,25737,28088,1000000,14,2092,FALSE
28101,25827,28198,1000000,14,2093,FALSE
28063,25837,28200,1000000,14,2094,FALSE
27995,25849,28216,1000000,14,2095,FALSE
27550,25978,28358,1000000,14,2096,FALSE
27916,25870,28232,1000000,14,2097,FALSE
28178,25806,28169,1000000,14,2098,FALSE
27996,25861,28232,1000000,14,2099,FALSE
28343,25766,28131,1000000,14,2100,FALSE
28165,25830,28206,1000000,14,2101,FALSE
28083,25843,28218,1000000,14,2102,FALSE
27802,25914,28289,1000000,14,2103,FALSE
28481,25723,28080,1000000,14,2104,FALSE
27777,25911,28278,1000000,14,2105,FALSE
28619,25683,28036,1000000,14,2106,FALSE
28228,25792,28159,1000000,14,2107,FALSE
28916,25605,27956,1000000,14,2108,FALSE
28140,25813,28172,1000000,14,2109,FALSE
28074,25841,28210,1000000,14,2110,FALSE
28178,25811,28180,1000000,14,2111,FALSE
28275,25775,28130,1000000,14,2112,FALSE
28132,25797,28153,1000000,14,2113,FALSE
28182,25790,28151,1000000,14,2114,FALSE
28177,25798,28152,1000000,14,2115,FALSE
28022,25853,28222,1000000,14,2116,FALSE
28149,25817,28180,1000000,14,2117,FALSE
27701,25939,28320,1000000,14,2118,FALSE
27661,25975,28367,1000000,14,2119,FALSE
27617,25961,28337,1000000,14,2120,FALSE
27647,25970,28361,1000000,14,2121,FALSE
28404,25717,28064,1000000,14,2122,FALSE
28090,25844,28221,1000000,14,2123,FALSE
28117,25817,28183,1000000,14,2124,FALSE
28583,25689,28041,1000000,14,2125,FALSE
27785,25918,28296,1000000,14,2126,FALSE
27994,25859,28228,1000000,14,2127,FALSE
28237,25784,28146,1000000,14,2128,FALSE
27842,25903,28280,1000000,14,2129,FALSE
28210,25798,28166,1000000,14,2130,FALSE
28238,25789,28151,1000000,14,2131,FALSE
28640,25678,28033,1000000,14,2132,FALSE
28555,25700,28052,1000000,14,2133,FALSE
28333,25744,28096,1000000,14,2134,FALSE
28410,25740,28099,1000000,14,2135,FALSE
28538,25694,28044,1000000,14,2136,FALSE
28290,25767,28122,1000000,14,2137,FALSE
27706,25945,28324,1000000,14,2138,FALSE
28402,25746,28110,1000000,14,2139,FALSE
28623,25699,28065,1000000,14,2140,FALSE
28188,25805,28172,1000000,14,2141,FALSE
27598,25966,28345,1000000,14,2142,FALSE
27959,25876,28254,1000000,14,2143,FALSE
28616,25690,28044,1000000,14,2144,FALSE
27889,25886,28255,1000000,14,2145,FALSE
27385,26030,28417,1000000,14,2146,FALSE
27878,25882,28249,1000000,14,2147,FALSE
28117,25838,28216,1000000,14,2148,FALSE
28140,25818,28186,1000000,14,2149,FALSE
28083,25838,28207,1000000,14,2150,FALSE
27577,25987,28369,1000000,14,2151,FALSE
28791,25633,27977,1000000,14,2152,FALSE
27987,25875,28258,1000000,14,2153,FALSE
27841,25899,28272,1000000,14,2154,FALSE
27969,25860,28228,1000000,14,2155,FALSE
27708,25946,28329,1000000,14,2156,FALSE
28200,25797,28159,1000000,14,2157,FALSE
27857,25909,28291,1000000,14,2158,FALSE
28196,25799,28162,1000000,14,2159,FALSE
27683,25953,28333,1000000,14,2160,FALSE
28204,25807,28177,1000000,14,2161,FALSE
28299,25793,28167,1000000,14,2162,FALSE
28251,25774,28132,1000000,14,2163,FALSE
27868,25892,28268,1000000,14,2164,FALSE
27747,25933,28313,1000000,14,2165,FALSE
27550,25990,28372,1000000,14,2166,FALSE
28130,25826,28198,1000000,14,2167,FALSE
28280,25789,28151,1000000,14,2168,FALSE
28382,25775,28150,1000000,14,2169,FALSE
28238,25784,28146,1000000,14,2170,FALSE
28367,25755,28117,1000000,14,2171,FALSE
28321,25759,28116,1000000,14,2172,FALSE
27766,25918,28292,1000000,14,2173,FALSE
28341,25751,28106,1000000,14,2174,FALSE
28343,25754,28110,1000000,14,2175,FALSE
27775,25903,28274,1000000,14,2176,FALSE
28047,25835,28201,1000000,14,2177,FALSE
27988,25865,28238,1000000,14,2178,FALSE
27858,25900,28279,1000000,14,2179,FALSE
28406,25755,28121,1000000,14,2180,FALSE
28899,25606,27950,1000000,14,2181,FALSE
27981,25850,28210,1000000,14,2182,FALSE
28308,25775,28139,1000000,14,2183,FALSE
28119,25802,28156,1000000,14,2184,FALSE
27424,26004,28388,1000000,14,2185,FALSE
28668,25656,27998,1000000,14,2186,FALSE
28879,25617,27963,1000000,14,2187,FALSE
28305,25783,28150,1000000,14,2188,FALSE
28153,25809,28171,1000000,14,2189,FALSE
28219,25799,28165,1000000,14,2190,FALSE
28344,25760,28122,1000000,14,2191,FALSE
28090,25842,28217,1000000,14,2192,FALSE
28500,25711,28062,1000000,14,2193,FALSE
28124,25830,28202,1000000,14,2194,FALSE
28042,25844,28213,1000000,14,2195,FALSE
28125,25806,28165,1000000,14,2196,FALSE
28145,25813,28175,1000000,14,2197,FALSE
28435,25727,28082,1000000,14,2198,FALSE
27701,25925,28294,1000000,14,2199,FALSE
28350,25769,28134,1000000,14,2200,FALSE
27977,25863,28233,1000000,14,2201,FALSE
28482,25720,28075,1000000,14,2202,FALSE
27768,25939,28324,1000000,14,2203,FALSE
27676,25949,28333,1000000,14,2204,FALSE
28606,25687,28042,1000000,14,2205,FALSE
27898,25899,28281,1000000,14,2206,FALSE
28400,25733,28086,1000000,14,2207,FALSE
27963,25884,28264,1000000,14,2208,FALSE
28330,25768,28133,1000000,14,2209,FALSE
28437,25718,28063,1000000,14,2210,FALSE
27931,25889,28271,1000000,14,2211,FALSE
27874,25882,28253,1000000,14,2212,FALSE
28523,25732,28100,1000000,14,2213,FALSE
28357,25738,28093,1000000,14,2214,FALSE
28290,25794,28165,1000000,14,2215,FALSE
28449,25728,28088,1000000,14,2216,FALSE
28544,25692,28039,1000000,14,2217,FALSE
28118,25817,28180,1000000,14,2218,FALSE
28075,25825,28194,1000000,14,2219,FALSE
28018,25852,28222,1000000,14,2220,FALSE
28140,25809,28169,1000000,14,2221,FALSE
29230,25509,27846,1000000,14,2222,FALSE
28298,25777,28139,1000000,14,2223,FALSE
28074,25832,28196,1000000,14,2224,FALSE
28001,25832,28187,1000000,14,2225,FALSE
27984,25887,28271,1000000,14,2226,FALSE
28394,25764,28130,1000000,14,2227,FALSE
28361,25759,28120,1000000,14,2228,FALSE
28288,25770,28127,1000000,14,2229,FALSE
28532,25709,28063,1000000,14,2230,FALSE
27774,25913,28287,1000000,14,2231,FALSE
28220,25792,28156,1000000,14,2232,FALSE
28397,25740,28099,1000000,14,2233,FALSE
28137,25820,28192,1000000,14,2234,FALSE
28044,25842,28214,1000000,14,2235,FALSE
28145,25821,28192,1000000,14,2236,FALSE
27827,25895,28262,1000000,14,2237,FALSE
28063,25846,28216,1000000,14,2238,FALSE
28054,25842,28211,1000000,14,2239,FALSE
27835,25909,28287,1000000,14,2240,FALSE
27974,25871,28245,1000000,14,2241,FALSE
28513,25700,28044,1000000,14,2242,FALSE
28065,25836,28202,1000000,14,2243,FALSE
28228,25777,28135,1000000,14,2244,FALSE
28606,25687,28044,1000000,14,2245,FALSE
28158,25799,28154,1000000,14,2246,FALSE
28491,25717,28072,1000000,14,2247,FALSE
28307,25755,28108,1000000,14,2248,FALSE
28352,25740,28088,1000000,14,2249,FALSE
28400,25739,28097,1000000,14,2250,FALSE
28652,25676,28028,1000000,14,2251,FALSE
28246,25790,28156,1000000,14,2252,FALSE
28429,25748,28114,1000000,14,2253,FALSE
28151,25798,28157,1000000,14,2254,FALSE
28131,25827,28194,1000000,14,2255,FALSE
27854,25899,28277,1000000,14,2256,FALSE
28243,25804,28176,1000000,14,2257,FALSE
28035,25857,28227,1000000,14,2258,FALSE
28228,25797,28164,1000000,14,2259,FALSE
28190,25806,28170,1000000,14,2260,FALSE
28506,25715,28067,1000000,14,2261,FALSE
27805,25902,28272,1000000,14,2262,FALSE
28336,25760,28118,1000000,14,2263,FALSE
28731,25656,28006,1000000,14,2264,FALSE
28615,25665,28004,1000000,14,2265,FALSE
28421,25762,28136,1000000,14,2266,FALSE
28485,25726,28087,1000000,14,2267,FALSE
27845,25888,28259,1000000,14,2268,FALSE
27947,25856,28218,1000000,14,2269,FALSE
27861,25907,28289,1000000,14,2270,FALSE
28523,25719,28080,1000000,14,2271,FALSE
28184,25803,28169,1000000,14,2272,FALSE
28348,25758,28121,1000000,14,2273,FALSE
28489,25691,28029,1000000,14,2274,FALSE
28351,25755,28117,1000000,14,2275,FALSE
28536,25700,28052,1000000,14,2276,FALSE
28171,25806,28176,1000000,14,2277,FALSE
28542,25709,28067,1000000,14,2278,FALSE
28120,25827,28195,1000000,14,2279,FALSE
28449,25719,28068,1000000,14,2280,FALSE
28162,25800,28162,1000000,14,2281,FALSE
28619,25689,28045,1000000,14,2282,FALSE
28208,25790,28149,1000000,14,2283,FALSE
27976,25846,28202,1000000,14,2284,FALSE
28370,25736,28087,1000000,14,2285,FALSE
27892,25889,28259,1000000,14,2286,FALSE
27880,25913,28299,1000000,14,2287,FALSE
28338,25770,28138,1000000,14,2288,FALSE
28089,25838,28208,1000000,14,2289,FALSE
28137,25804,28160,1000000,14,2290,FALSE
28572,25689,28041,1000000,14,2291,FALSE
28090,25828,28194,1000000,14,2292,FALSE
27780,25932,28315,1000000,14,2293,FALSE
27901,25877,28245,1000000,14,2294,FALSE
27786,25918,28293,1000000,14,2295,FALSE
28307,25780,28147,1000000,14,2296,FALSE
27976,25881,28260,1000000,14,2297,FALSE
27942,25866,28236,1000000,14,2298,FALSE
28198,25786,28143,1000000,14,2299,FALSE
28373,25759,28124,1000000,14,2300,FALSE
28196,25804,28165,1000000,14,2301,FALSE
27734,25931,28309,1000000,14,2302,FALSE
27892,25871,28238,1000000,14,2303,FALSE
27665,25932,28303,1000000,14,2304,FALSE
28644,25671,28023,1000000,14,2305,FALSE
28394,25736,28089,1000000,14,2306,FALSE
27499,26003,28393,1000000,14,2307,FALSE
27885,25884,28256,1000000,14,2308,FALSE
27973,25871,28247,1000000,14,2309,FALSE
28139,25819,28184,1000000,14,2310,FALSE
28344,25749,28105,1000000,14,2311,FALSE
28592,25686,28040,1000000,14,2312,FALSE
27926,25904,28291,1000000,14,2313,FALSE
28285,25799,28174,1000000,14,2314,FALSE
28227,25774,28127,1000000,14,2315,FALSE
27868,25870,28229,1000000,14,2316,FALSE
28374,25751,28113,1000000,14,2317,FALSE
28768,25664,28027,1000000,14,2318,FALSE
28357,25777,28149,1000000,14,2319,FALSE
27975,25857,28219,1000000,14,2320,FALSE
28115,25832,28197,1000000,14,2321,FALSE
28117,25835,28206,1000000,14,2322,FALSE
28017,25846,28208,1000000,14,2323,FALSE
28433,25722,28072,1000000,14,2324,FALSE
27928,25869,28233,1000000,14,2325,FALSE
28178,25810,28181,1000000,14,2326,FALSE
28502,25698,28044,1000000,14,2327,FALSE
27799,25909,28285,1000000,14,2328,FALSE
28321,25760,28116,1000000,14,2329,FALSE
28251,25786,28148,1000000,14,2330,FALSE
28573,25699,28059,1000000,14,2331,FALSE
27637,25952,28327,1000000,14,2332,FALSE
28601,25689,28043,1000000,14,2333,FALSE
28047,25828,28187,1000000,14,2334,FALSE
28168,25800,28159,1000000,14,2335,FALSE
28384,25778,28150,1000000,14,2336,FALSE
28249,25783,28143,1000000,14,2337,FALSE
28198,25802,28166,1000000,14,2338,FALSE
28211,25791,28154,1000000,14,2339,FALSE
27837,25914,28297,1000000,14,2340,FALSE
28395,25761,28131,1000000,14,2341,FALSE
28264,25774,28134,1000000,14,2342,FALSE
28070,25828,28195,1000000,14,2343,FALSE
27974,25873,28251,1000000,14,2344,FALSE
28614,25685,28039,1000000,14,2345,FALSE
28298,25776,28138,1000000,14,2346,FALSE
28217,25807,28179,1000000,14,2347,FALSE
28148,25821,28192,1000000,14,2348,FALSE
27716,25933,28312,1000000,14,2349,FALSE
28065,25828,28193,1000000,14,2350,FALSE
27908,25857,28214,1000000,14,2351,FALSE
